run_id,seed,method,logical_time_s,phase,application_demand_mbps,actual_throughput_mbps,network_capacity_mbps,physical_capacity_mbps,latency_ms,qos_satisfied,failure_detected,action_selected,activated,recovered
compound:seed=19:method=full_rebuild,19,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,21.5625,21.5625,23.718750000000004,38.8125,10.0,True,False,,False,False
compound:seed=19:method=full_rebuild,19,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,21.5625,6.9,23.718750000000004,6.9,53.9875,False,False,,False,False
compound:seed=19:method=full_rebuild,19,full_rebuild,8.0,ROUTE_DEGRADED,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=19:method=full_rebuild,19,full_rebuild,8.2,RECOVERY_DECISION,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=19:method=full_rebuild,19,full_rebuild,8.4,ACTIVATION_RESULT,17.25,17.25,23.718750000000004,17.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=19:method=full_rebuild,19,full_rebuild,8.6,STABLE_HEALTH_WINDOW,17.25,17.25,23.718750000000004,17.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=19:method=network_only,19,network_only,0.0,STABLE,17.25,17.25,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=19:method=network_only,19,network_only,2.0,DEMAND_INCREASE,21.5625,21.5625,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=19:method=network_only,19,network_only,4.0,NETWORK_UTILIZATION_RISE,21.5625,21.5625,23.718750000000004,38.8125,10.0,True,False,,False,False
compound:seed=19:method=network_only,19,network_only,6.0,PHYSICAL_CAPACITY_DROP,21.5625,6.9,23.718750000000004,6.9,53.9875,False,False,,False,False
compound:seed=19:method=network_only,19,network_only,8.0,ROUTE_DEGRADED,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_ROUTE,False,False
compound:seed=19:method=network_only,19,network_only,8.2,RECOVERY_DECISION,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_ROUTE,False,False
compound:seed=19:method=network_only,19,network_only,8.4,ACTIVATION_RESULT,17.25,0.0,23.718750000000004,6.9,61.75,False,True,KEEP_ROUTE,False,False
compound:seed=19:method=network_only,19,network_only,8.6,STABLE_HEALTH_WINDOW,17.25,0.0,23.718750000000004,6.9,61.75,False,True,KEEP_ROUTE,False,False
compound:seed=20:method=proposed,20,proposed,0.0,STABLE,14.5,14.5,32.625,32.625,10.0,True,False,,False,False
compound:seed=20:method=proposed,20,proposed,2.0,DEMAND_INCREASE,18.125,18.125,32.625,32.625,10.0,True,False,,False,False
compound:seed=20:method=proposed,20,proposed,4.0,NETWORK_UTILIZATION_RISE,18.125,18.125,19.9375,32.625,10.0,True,False,,False,False
compound:seed=20:method=proposed,20,proposed,6.0,PHYSICAL_CAPACITY_DROP,18.125,5.800000000000001,19.9375,5.800000000000001,46.974999999999994,False,False,,False,False
compound:seed=20:method=proposed,20,proposed,8.0,ROUTE_DEGRADED,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=20:method=proposed,20,proposed,8.2,RECOVERY_DECISION,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=20:method=proposed,20,proposed,8.4,ACTIVATION_RESULT,14.5,14.5,19.9375,14.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=20:method=proposed,20,proposed,8.6,STABLE_HEALTH_WINDOW,14.5,14.5,19.9375,14.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=20:method=full_rebuild,20,full_rebuild,0.0,STABLE,14.5,14.5,32.625,32.625,10.0,True,False,,False,False
compound:seed=20:method=full_rebuild,20,full_rebuild,2.0,DEMAND_INCREASE,18.125,18.125,32.625,32.625,10.0,True,False,,False,False
compound:seed=20:method=full_rebuild,20,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,18.125,18.125,19.9375,32.625,10.0,True,False,,False,False
compound:seed=20:method=full_rebuild,20,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,18.125,5.800000000000001,19.9375,5.800000000000001,46.974999999999994,False,False,,False,False
compound:seed=20:method=full_rebuild,20,full_rebuild,8.0,ROUTE_DEGRADED,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=20:method=full_rebuild,20,full_rebuild,8.2,RECOVERY_DECISION,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=20:method=full_rebuild,20,full_rebuild,8.4,ACTIVATION_RESULT,14.5,14.5,19.9375,14.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=20:method=full_rebuild,20,full_rebuild,8.6,STABLE_HEALTH_WINDOW,14.5,14.5,19.9375,14.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=20:method=network_only,20,network_only,0.0,STABLE,14.5,14.5,32.625,32.625,10.0,True,False,,False,False
compound:seed=20:method=network_only,20,network_only,2.0,DEMAND_INCREASE,18.125,18.125,32.625,32.625,10.0,True,False,,False,False
compound:seed=20:method=network_only,20,network_only,4.0,NETWORK_UTILIZATION_RISE,18.125,18.125,19.9375,32.625,10.0,True,False,,False,False
compound:seed=20:method=network_only,20,network_only,6.0,PHYSICAL_CAPACITY_DROP,18.125,5.800000000000001,19.9375,5.800000000000001,46.974999999999994,False,False,,False,False
compound:seed=20:method=network_only,20,network_only,8.0,ROUTE_DEGRADED,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_ROUTE,False,False
compound:seed=20:method=network_only,20,network_only,8.2,RECOVERY_DECISION,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_ROUTE,False,False
compound:seed=20:method=network_only,20,network_only,8.4,ACTIVATION_RESULT,14.5,0.0,19.9375,5.800000000000001,53.5,False,True,KEEP_ROUTE,False,False
compound:seed=20:method=network_only,20,network_only,8.6,STABLE_HEALTH_WINDOW,14.5,0.0,19.9375,5.800000000000001,53.5,False,True,KEEP_ROUTE,False,False
compound:seed=21:method=proposed,21,proposed,0.0,STABLE,12.25,12.25,27.5625,27.5625,10.0,True,False,,False,False
compound:seed=21:method=proposed,21,proposed,2.0,DEMAND_INCREASE,15.3125,15.3125,27.5625,27.5625,10.0,True,False,,False,False
compound:seed=21:method=proposed,21,proposed,4.0,NETWORK_UTILIZATION_RISE,15.3125,15.3125,16.84375,27.5625,10.0,True,False,,False,False
compound:seed=21:method=proposed,21,proposed,6.0,PHYSICAL_CAPACITY_DROP,15.3125,4.9,16.84375,4.9,41.2375,False,False,,False,False
compound:seed=21:method=proposed,21,proposed,8.0,ROUTE_DEGRADED,15.3125,4.9,9.953125,4.9,41.2375,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=21:method=proposed,21,proposed,8.2,RECOVERY_DECISION,15.3125,4.9,9.953125,4.9,41.2375,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=21:method=proposed,21,proposed,8.4,ACTIVATION_RESULT,12.25,12.25,16.84375,12.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=21:method=proposed,21,proposed,8.6,STABLE_HEALTH_WINDOW,12.25,12.25,16.84375,12.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=21:method=full_rebuild,21,full_rebuild,0.0,STABLE,12.25,12.25,27.5625,27.5625,10.0,True,False,,False,False
compound:seed=21:method=full_rebuild,21,full_rebuild,2.0,DEMAND_INCREASE,15.3125,15.3125,27.5625,27.5625,10.0,True,False,,False,False
compound:seed=21:method=full_rebuild,21,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,15.3125,15.3125,16.84375,27.5625,10.0,True,False,,False,False
compound:seed=21:method=full_rebuild,21,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,15.3125,4.9,16.84375,4.9,41.2375,False,False,,False,False
compound:seed=21:method=full_rebuild,21,full_rebuild,8.0,ROUTE_DEGRADED,15.3125,4.9,9.953125,4.9,41.2375,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=21:method=full_rebuild,21,full_rebuild,8.2,RECOVERY_DECISION,15.3125,4.9,9.953125,4.9,41.2375,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=21:method=full_rebuild,21,full_rebuild,8.4,ACTIVATION_RESULT,12.25,12.25,16.84375,12.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=21:method=full_rebuild,21,full_rebuild,8.6,STABLE_HEALTH_WINDOW,12.25,12.25,16.84375,12.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=21:method=network_only,21,network_only,0.0,STABLE,12.25,12.25,27.5625,27.5625,10.0,True,False,,False,False
compound:seed=21:method=network_only,21,network_only,2.0,DEMAND_INCREASE,15.3125,15.3125,27.5625,27.5625,10.0,True,False,,False,False
compound:seed=21:method=network_only,21,network_only,4.0,NETWORK_UTILIZATION_RISE,15.3125,15.3125,16.84375,27.5625,10.0,True,False,,False,False
compound:seed=21:method=network_only,21,network_only,6.0,PHYSICAL_CAPACITY_DROP,15.3125,4.9,16.84375,4.9,41.2375,False,False,,False,False
compound:seed=21:method=network_only,21,network_only,8.0,ROUTE_DEGRADED,15.3125,4.9,9.953125,4.9,41.2375,False,True,KEEP_ROUTE,False,False
compound:seed=21:method=network_only,21,network_only,8.2,RECOVERY_DECISION,15.3125,4.9,9.953125,4.9,41.2375,False,True,KEEP_ROUTE,False,False
compound:seed=21:method=network_only,21,network_only,8.4,ACTIVATION_RESULT,12.25,0.0,16.84375,4.9,46.75,False,True,KEEP_ROUTE,False,False
compound:seed=21:method=network_only,21,network_only,8.6,STABLE_HEALTH_WINDOW,12.25,0.0,16.84375,4.9,46.75,False,True,KEEP_ROUTE,False,False
compound:seed=22:method=proposed,22,proposed,0.0,STABLE,16.5,16.5,37.125,37.125,10.0,True,False,,False,False
compound:seed=22:method=proposed,22,proposed,2.0,DEMAND_INCREASE,20.625,20.625,37.125,37.125,10.0,True,False,,False,False
compound:seed=22:method=proposed,22,proposed,4.0,NETWORK_UTILIZATION_RISE,20.625,20.625,22.687500000000004,37.125,10.0,True,False,,False,False
compound:seed=22:method=proposed,22,proposed,6.0,PHYSICAL_CAPACITY_DROP,20.625,6.6000000000000005,22.687500000000004,6.6000000000000005,52.074999999999996,False,False,,False,False
compound:seed=22:method=proposed,22,proposed,8.0,ROUTE_DEGRADED,20.625,6.6000000000000005,13.40625,6.6000000000000005,52.074999999999996,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=22:method=proposed,22,proposed,8.2,RECOVERY_DECISION,20.625,6.6000000000000005,13.40625,6.6000000000000005,52.074999999999996,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=22:method=proposed,22,proposed,8.4,ACTIVATION_RESULT,16.5,16.5,22.687500000000004,16.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=22:method=proposed,22,proposed,8.6,STABLE_HEALTH_WINDOW,16.5,16.5,22.687500000000004,16.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=22:method=full_rebuild,22,full_rebuild,0.0,STABLE,16.5,16.5,37.125,37.125,10.0,True,False,,False,False
compound:seed=22:method=full_rebuild,22,full_rebuild,2.0,DEMAND_INCREASE,20.625,20.625,37.125,37.125,10.0,True,False,,False,False
compound:seed=22:method=full_rebuild,22,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,20.625,20.625,22.687500000000004,37.125,10.0,True,False,,False,False
compound:seed=22:method=full_rebuild,22,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,20.625,6.6000000000000005,22.687500000000004,6.6000000000000005,52.074999999999996,False,False,,False,False
compound:seed=22:method=full_rebuild,22,full_rebuild,8.0,ROUTE_DEGRADED,20.625,6.6000000000000005,13.40625,6.6000000000000005,52.074999999999996,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=22:method=full_rebuild,22,full_rebuild,8.2,RECOVERY_DECISION,20.625,6.6000000000000005,13.40625,6.6000000000000005,52.074999999999996,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=22:method=full_rebuild,22,full_rebuild,8.4,ACTIVATION_RESULT,16.5,16.5,22.687500000000004,16.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=22:method=full_rebuild,22,full_rebuild,8.6,STABLE_HEALTH_WINDOW,16.5,16.5,22.687500000000004,16.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=22:method=network_only,22,network_only,0.0,STABLE,16.5,16.5,37.125,37.125,10.0,True,False,,False,False
compound:seed=22:method=network_only,22,network_only,2.0,DEMAND_INCREASE,20.625,20.625,37.125,37.125,10.0,True,False,,False,False
compound:seed=22:method=network_only,22,network_only,4.0,NETWORK_UTILIZATION_RISE,20.625,20.625,22.687500000000004,37.125,10.0,True,False,,False,False
compound:seed=22:method=network_only,22,network_only,6.0,PHYSICAL_CAPACITY_DROP,20.625,6.6000000000000005,22.687500000000004,6.6000000000000005,52.074999999999996,False,False,,False,False
compound:seed=22:method=network_only,22,network_only,8.0,ROUTE_DEGRADED,20.625,6.6000000000000005,13.40625,6.6000000000000005,52.074999999999996,False,True,KEEP_ROUTE,False,False
compound:seed=22:method=network_only,22,network_only,8.2,RECOVERY_DECISION,20.625,6.6000000000000005,13.40625,6.6000000000000005,52.074999999999996,False,True,KEEP_ROUTE,False,False
compound:seed=22:method=network_only,22,network_only,8.4,ACTIVATION_RESULT,16.5,0.0,22.687500000000004,6.6000000000000005,59.5,False,True,KEEP_ROUTE,False,False
compound:seed=22:method=network_only,22,network_only,8.6,STABLE_HEALTH_WINDOW,16.5,0.0,22.687500000000004,6.6000000000000005,59.5,False,True,KEEP_ROUTE,False,False
compound:seed=23:method=proposed,23,proposed,0.0,STABLE,18.5,18.5,41.625,41.625,10.0,True,False,,False,False
compound:seed=23:method=proposed,23,proposed,2.0,DEMAND_INCREASE,23.125,23.125,41.625,41.625,10.0,True,False,,False,False
compound:seed=23:method=proposed,23,proposed,4.0,NETWORK_UTILIZATION_RISE,23.125,23.125,25.437500000000004,41.625,10.0,True,False,,False,False
compound:seed=23:method=proposed,23,proposed,6.0,PHYSICAL_CAPACITY_DROP,23.125,7.4,25.437500000000004,7.4,57.175,False,False,,False,False
compound:seed=23:method=proposed,23,proposed,8.0,ROUTE_DEGRADED,23.125,7.4,15.03125,7.4,57.175,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=23:method=proposed,23,proposed,8.2,RECOVERY_DECISION,23.125,7.4,15.03125,7.4,57.175,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=23:method=proposed,23,proposed,8.4,ACTIVATION_RESULT,18.5,18.5,25.437500000000004,18.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=23:method=proposed,23,proposed,8.6,STABLE_HEALTH_WINDOW,18.5,18.5,25.437500000000004,18.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=23:method=full_rebuild,23,full_rebuild,0.0,STABLE,18.5,18.5,41.625,41.625,10.0,True,False,,False,False
compound:seed=23:method=full_rebuild,23,full_rebuild,2.0,DEMAND_INCREASE,23.125,23.125,41.625,41.625,10.0,True,False,,False,False
compound:seed=23:method=full_rebuild,23,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,23.125,23.125,25.437500000000004,41.625,10.0,True,False,,False,False
compound:seed=23:method=full_rebuild,23,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,23.125,7.4,25.437500000000004,7.4,57.175,False,False,,False,False
compound:seed=23:method=full_rebuild,23,full_rebuild,8.0,ROUTE_DEGRADED,23.125,7.4,15.03125,7.4,57.175,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=23:method=full_rebuild,23,full_rebuild,8.2,RECOVERY_DECISION,23.125,7.4,15.03125,7.4,57.175,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=23:method=full_rebuild,23,full_rebuild,8.4,ACTIVATION_RESULT,18.5,18.5,25.437500000000004,18.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=23:method=full_rebuild,23,full_rebuild,8.6,STABLE_HEALTH_WINDOW,18.5,18.5,25.437500000000004,18.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=23:method=network_only,23,network_only,0.0,STABLE,18.5,18.5,41.625,41.625,10.0,True,False,,False,False
compound:seed=23:method=network_only,23,network_only,2.0,DEMAND_INCREASE,23.125,23.125,41.625,41.625,10.0,True,False,,False,False
compound:seed=23:method=network_only,23,network_only,4.0,NETWORK_UTILIZATION_RISE,23.125,23.125,25.437500000000004,41.625,10.0,True,False,,False,False
compound:seed=23:method=network_only,23,network_only,6.0,PHYSICAL_CAPACITY_DROP,23.125,7.4,25.437500000000004,7.4,57.175,False,False,,False,False
compound:seed=23:method=network_only,23,network_only,8.0,ROUTE_DEGRADED,23.125,7.4,15.03125,7.4,57.175,False,True,KEEP_ROUTE,False,False
compound:seed=23:method=network_only,23,network_only,8.2,RECOVERY_DECISION,23.125,7.4,15.03125,7.4,57.175,False,True,KEEP_ROUTE,False,False
compound:seed=23:method=network_only,23,network_only,8.4,ACTIVATION_RESULT,18.5,0.0,25.437500000000004,7.4,65.5,False,True,KEEP_ROUTE,False,False
compound:seed=23:method=network_only,23,network_only,8.6,STABLE_HEALTH_WINDOW,18.5,0.0,25.437500000000004,7.4,65.5,False,True,KEEP_ROUTE,False,False
compound:seed=24:method=proposed,24,proposed,0.0,STABLE,13.75,13.75,30.9375,30.9375,10.0,True,False,,False,False
compound:seed=24:method=proposed,24,proposed,2.0,DEMAND_INCREASE,17.1875,17.1875,30.9375,30.9375,10.0,True,False,,False,False
compound:seed=24:method=proposed,24,proposed,4.0,NETWORK_UTILIZATION_RISE,17.1875,17.1875,18.90625,30.9375,10.0,True,False,,False,False
compound:seed=24:method=proposed,24,proposed,6.0,PHYSICAL_CAPACITY_DROP,17.1875,5.5,18.90625,5.5,45.0625,False,False,,False,False
compound:seed=24:method=proposed,24,proposed,8.0,ROUTE_DEGRADED,17.1875,5.5,11.171875,5.5,45.0625,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=24:method=proposed,24,proposed,8.2,RECOVERY_DECISION,17.1875,5.5,11.171875,5.5,45.0625,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=24:method=proposed,24,proposed,8.4,ACTIVATION_RESULT,13.75,13.75,18.90625,13.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=24:method=proposed,24,proposed,8.6,STABLE_HEALTH_WINDOW,13.75,13.75,18.90625,13.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=24:method=full_rebuild,24,full_rebuild,0.0,STABLE,13.75,13.75,30.9375,30.9375,10.0,True,False,,False,False
compound:seed=24:method=full_rebuild,24,full_rebuild,2.0,DEMAND_INCREASE,17.1875,17.1875,30.9375,30.9375,10.0,True,False,,False,False
compound:seed=24:method=full_rebuild,24,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,17.1875,17.1875,18.90625,30.9375,10.0,True,False,,False,False
compound:seed=24:method=full_rebuild,24,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,17.1875,5.5,18.90625,5.5,45.0625,False,False,,False,False
compound:seed=24:method=full_rebuild,24,full_rebuild,8.0,ROUTE_DEGRADED,17.1875,5.5,11.171875,5.5,45.0625,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=24:method=full_rebuild,24,full_rebuild,8.2,RECOVERY_DECISION,17.1875,5.5,11.171875,5.5,45.0625,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=24:method=full_rebuild,24,full_rebuild,8.4,ACTIVATION_RESULT,13.75,13.75,18.90625,13.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=24:method=full_rebuild,24,full_rebuild,8.6,STABLE_HEALTH_WINDOW,13.75,13.75,18.90625,13.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=24:method=network_only,24,network_only,0.0,STABLE,13.75,13.75,30.9375,30.9375,10.0,True,False,,False,False
compound:seed=24:method=network_only,24,network_only,2.0,DEMAND_INCREASE,17.1875,17.1875,30.9375,30.9375,10.0,True,False,,False,False
compound:seed=24:method=network_only,24,network_only,4.0,NETWORK_UTILIZATION_RISE,17.1875,17.1875,18.90625,30.9375,10.0,True,False,,False,False
compound:seed=24:method=network_only,24,network_only,6.0,PHYSICAL_CAPACITY_DROP,17.1875,5.5,18.90625,5.5,45.0625,False,False,,False,False
compound:seed=24:method=network_only,24,network_only,8.0,ROUTE_DEGRADED,17.1875,5.5,11.171875,5.5,45.0625,False,True,KEEP_ROUTE,False,False
compound:seed=24:method=network_only,24,network_only,8.2,RECOVERY_DECISION,17.1875,5.5,11.171875,5.5,45.0625,False,True,KEEP_ROUTE,False,False
compound:seed=24:method=network_only,24,network_only,8.4,ACTIVATION_RESULT,13.75,0.0,18.90625,5.5,51.25,False,True,KEEP_ROUTE,False,False
compound:seed=24:method=network_only,24,network_only,8.6,STABLE_HEALTH_WINDOW,13.75,0.0,18.90625,5.5,51.25,False,True,KEEP_ROUTE,False,False
compound:seed=25:method=proposed,25,proposed,0.0,STABLE,12.5,12.5,28.125,28.125,10.0,True,False,,False,False
compound:seed=25:method=proposed,25,proposed,2.0,DEMAND_INCREASE,15.625,15.625,28.125,28.125,10.0,True,False,,False,False
compound:seed=25:method=proposed,25,proposed,4.0,NETWORK_UTILIZATION_RISE,15.625,15.625,17.1875,28.125,10.0,True,False,,False,False
compound:seed=25:method=proposed,25,proposed,6.0,PHYSICAL_CAPACITY_DROP,15.625,5.0,17.1875,5.0,41.875,False,False,,False,False
compound:seed=25:method=proposed,25,proposed,8.0,ROUTE_DEGRADED,15.625,5.0,10.15625,5.0,41.875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=25:method=proposed,25,proposed,8.2,RECOVERY_DECISION,15.625,5.0,10.15625,5.0,41.875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=25:method=proposed,25,proposed,8.4,ACTIVATION_RESULT,12.5,12.5,17.1875,12.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=25:method=proposed,25,proposed,8.6,STABLE_HEALTH_WINDOW,12.5,12.5,17.1875,12.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=25:method=full_rebuild,25,full_rebuild,0.0,STABLE,12.5,12.5,28.125,28.125,10.0,True,False,,False,False
compound:seed=25:method=full_rebuild,25,full_rebuild,2.0,DEMAND_INCREASE,15.625,15.625,28.125,28.125,10.0,True,False,,False,False
compound:seed=25:method=full_rebuild,25,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,15.625,15.625,17.1875,28.125,10.0,True,False,,False,False
compound:seed=25:method=full_rebuild,25,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,15.625,5.0,17.1875,5.0,41.875,False,False,,False,False
compound:seed=25:method=full_rebuild,25,full_rebuild,8.0,ROUTE_DEGRADED,15.625,5.0,10.15625,5.0,41.875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=25:method=full_rebuild,25,full_rebuild,8.2,RECOVERY_DECISION,15.625,5.0,10.15625,5.0,41.875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=25:method=full_rebuild,25,full_rebuild,8.4,ACTIVATION_RESULT,12.5,12.5,17.1875,12.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=25:method=full_rebuild,25,full_rebuild,8.6,STABLE_HEALTH_WINDOW,12.5,12.5,17.1875,12.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=25:method=network_only,25,network_only,0.0,STABLE,12.5,12.5,28.125,28.125,10.0,True,False,,False,False
compound:seed=25:method=network_only,25,network_only,2.0,DEMAND_INCREASE,15.625,15.625,28.125,28.125,10.0,True,False,,False,False
compound:seed=25:method=network_only,25,network_only,4.0,NETWORK_UTILIZATION_RISE,15.625,15.625,17.1875,28.125,10.0,True,False,,False,False
compound:seed=25:method=network_only,25,network_only,6.0,PHYSICAL_CAPACITY_DROP,15.625,5.0,17.1875,5.0,41.875,False,False,,False,False
compound:seed=25:method=network_only,25,network_only,8.0,ROUTE_DEGRADED,15.625,5.0,10.15625,5.0,41.875,False,True,KEEP_ROUTE,False,False
compound:seed=25:method=network_only,25,network_only,8.2,RECOVERY_DECISION,15.625,5.0,10.15625,5.0,41.875,False,True,KEEP_ROUTE,False,False
compound:seed=25:method=network_only,25,network_only,8.4,ACTIVATION_RESULT,12.5,0.0,17.1875,5.0,47.5,False,True,KEEP_ROUTE,False,False
