method,scenario,conflict_pressure,seed,ground_truth_conflict,ground_truth_resolvable,conflict_class,selected_proposals,selected_action_set,qos_satisfied,infeasible_configuration,conflict_detected,conflict_resolved,safe_rejection,rollback_triggered,coordination_latency_ms,transaction_latency_ms
adjacent,application_capacity,1.4,23,True,True,RESOLVABLE_CONFLICT,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,True,False,False,True,0.7190890610218048,15.797317028045654
no_verification,application_capacity,1.4,23,True,True,RESOLVABLE_CONFLICT,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.5497448146343231,15.813421458005905
proposed,application_capacity,1.4,24,True,True,RESOLVABLE_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:02:DECREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;DECREASE_SEND_RATE,True,False,True,True,False,False,5.141347646713257,11.383619159460068
independent,application_capacity,1.4,24,True,True,RESOLVABLE_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.0349879264831543,14.710359275341034
adjacent,application_capacity,1.4,24,True,True,RESOLVABLE_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,True,False,False,True,0.719461590051651,14.71620798110962
no_verification,application_capacity,1.4,24,True,True,RESOLVABLE_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.5620084702968597,14.750681817531586
proposed,application_capacity,1.4,25,True,True,RESOLVABLE_CONFLICT,exp3-seed-0025:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0025:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:02:DECREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;DECREASE_SEND_RATE,True,False,True,True,False,False,5.140293389558792,11.08277216553688
independent,application_capacity,1.4,25,True,True,RESOLVABLE_CONFLICT,exp3-seed-0025:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0025:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.034809112548828125,14.386244118213654
adjacent,application_capacity,1.4,25,True,True,RESOLVABLE_CONFLICT,exp3-seed-0025:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0025:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,True,False,False,True,0.712275505065918,14.414850622415543
no_verification,application_capacity,1.4,25,True,True,RESOLVABLE_CONFLICT,exp3-seed-0025:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0025:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.5505010485649109,14.408931136131287
proposed,application_capacity,1.4,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0026:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:02:DECREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;DECREASE_SEND_RATE,True,False,True,True,False,False,5.156759172677994,12.081965804100037
independent,application_capacity,1.4,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0026:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03493949770927429,15.665058046579361
adjacent,application_capacity,1.4,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0026:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,True,False,False,True,0.708848237991333,15.707861632108688
no_verification,application_capacity,1.4,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0026:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.5491897463798523,15.720240771770477
proposed,application_capacity,1.4,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0027:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0027:edge-0000:transport:02:DECREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;DECREASE_SEND_RATE,True,False,True,True,False,False,5.125947296619415,12.93976604938507
independent,application_capacity,1.4,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0027:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.0354275107383728,15.055682510137558
adjacent,application_capacity,1.4,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0027:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,True,False,False,True,0.7299371063709259,15.367195010185242
no_verification,application_capacity,1.4,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0027:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.56467205286026,15.152320265769958
proposed,application_capacity,1.4,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0028:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0028:edge-0000:transport:02:DECREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;DECREASE_SEND_RATE,True,False,True,True,False,False,5.11554628610611,12.215323746204376
independent,application_capacity,1.4,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0028:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.035200268030166626,15.788301825523376
adjacent,application_capacity,1.4,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0028:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,True,False,False,True,0.7313750684261322,15.790753066539764
no_verification,application_capacity,1.4,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0028:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.5548782646656036,15.871267765760422
proposed,application_capacity,1.4,29,True,True,RESOLVABLE_CONFLICT,exp3-seed-0029:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0029:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0029:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0029:edge-0000:transport:02:DECREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;DECREASE_SEND_RATE,True,False,True,True,False,False,5.139287561178207,11.875651776790619
independent,application_capacity,1.4,29,True,True,RESOLVABLE_CONFLICT,exp3-seed-0029:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0029:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0029:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0029:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03526732325553894,15.40297269821167
adjacent,application_capacity,1.4,29,True,True,RESOLVABLE_CONFLICT,exp3-seed-0029:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0029:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0029:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0029:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,True,False,False,True,0.7287934422492981,15.406426042318344
no_verification,application_capacity,1.4,29,True,True,RESOLVABLE_CONFLICT,exp3-seed-0029:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0029:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0029:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0029:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.5531124770641327,15.321768820285797
proposed,transport_network,0.4,0,False,False,NO_CONFLICT,exp3-seed-0000:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0000:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.864796996116638,12.206438928842545
independent,transport_network,0.4,0,False,False,NO_CONFLICT,exp3-seed-0000:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0000:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.034574419260025024,12.276165187358856
adjacent,transport_network,0.4,0,False,False,NO_CONFLICT,exp3-seed-0000:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0000:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.22002309560775757,12.23687082529068
no_verification,transport_network,0.4,0,False,False,NO_CONFLICT,exp3-seed-0000:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0000:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5562901496887207,12.22279667854309
proposed,transport_network,0.4,1,False,False,NO_CONFLICT,exp3-seed-0001:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0001:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.862643778324127,11.653885245323181
independent,transport_network,0.4,1,False,False,NO_CONFLICT,exp3-seed-0001:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0001:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03470107913017273,11.644817888736725
adjacent,transport_network,0.4,1,False,False,NO_CONFLICT,exp3-seed-0001:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0001:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.2150610089302063,11.650800704956055
no_verification,transport_network,0.4,1,False,False,NO_CONFLICT,exp3-seed-0001:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0001:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5534440279006958,11.768065392971039
proposed,transport_network,0.4,2,False,False,NO_CONFLICT,exp3-seed-0002:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0002:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.83371689915657,12.033984065055847
independent,transport_network,0.4,2,False,False,NO_CONFLICT,exp3-seed-0002:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0002:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03520771861076355,12.076359242200851
adjacent,transport_network,0.4,2,False,False,NO_CONFLICT,exp3-seed-0002:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0002:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21250173449516296,12.090865522623062
no_verification,transport_network,0.4,2,False,False,NO_CONFLICT,exp3-seed-0002:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0002:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5536302924156189,12.118767946958542
proposed,transport_network,0.4,3,False,False,NO_CONFLICT,exp3-seed-0003:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0003:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,5.094293504953384,11.837519705295563
independent,transport_network,0.4,3,False,False,NO_CONFLICT,exp3-seed-0003:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0003:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03499910235404968,11.919710785150528
adjacent,transport_network,0.4,3,False,False,NO_CONFLICT,exp3-seed-0003:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0003:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21742284297943115,11.816568672657013
no_verification,transport_network,0.4,3,False,False,NO_CONFLICT,exp3-seed-0003:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0003:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5541741847991943,11.897366493940353
proposed,transport_network,0.4,4,False,False,NO_CONFLICT,exp3-seed-0004:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0004:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0004:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0004:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.828520119190216,11.69571653008461
independent,transport_network,0.4,4,False,False,NO_CONFLICT,exp3-seed-0004:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0004:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0004:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0004:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03477931022644043,11.716250330209732
adjacent,transport_network,0.4,4,False,False,NO_CONFLICT,exp3-seed-0004:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0004:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0004:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0004:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.21195411682128906,11.88545674085617
no_verification,transport_network,0.4,4,False,False,NO_CONFLICT,exp3-seed-0004:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0004:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0004:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0004:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;KEEP_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.5559287965297699,11.722143739461899
proposed,transport_network,0.4,5,False,False,NO_CONFLICT,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,4.828132688999176,11.809475719928741
independent,transport_network,0.4,5,False,False,NO_CONFLICT,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.03515183925628662,11.835336685180664
adjacent,transport_network,0.4,5,False,False,NO_CONFLICT,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:01:ALLOCATE_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_APPLICATION_RATE;RESERVE_BANDWIDTH;ALLOCATE_RESOURCE;INCREASE_SEND_RATE,True,False,False,False,False,False,0.22011995315551758,11.837895959615707
