run_id,seed,method,time_step,logical_time,pressure,application_demand_mbps,network_available_bandwidth_mbps,physical_available_capacity_mbps,actual_send_rate_mbps,latency_ms,packet_loss_rate,reliability,qos_satisfied,conflict_detected,conflict_detected_at,action_executed_at,transaction_success,rollback_triggered,selected_proposals
compound:seed=5:method=adjacent,5,adjacent,2,2.0,0.5,21.194933571809816,22.25468025040031,36.0,22.25468025040031,19.695652173913043,0.0059890060000000744,0.993014991,True,True,21192859.2121038,21192859.228596248,True,False,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=5:method=adjacent,5,adjacent,3,3.0,0.75,24.76779023338472,26.006179745053956,36.0,26.006179745053956,21.0,0.0059890060000000744,0.993014991,True,True,21192859.2963591,21192859.312755473,True,False,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=5:method=adjacent,5,adjacent,4,4.0,1.0,28.291794694992685,29.70638442974232,36.0,29.70638442974232,22.304347826086957,0.0059890060000000744,0.993014991,False,True,21192859.380441103,21192859.39686772,False,True,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=5:method=no_verification,5,no_verification,0,0.0,0.0,13.884433749141367,20.0,22.0,14.578655436598437,16.818985179040745,0.0059890060000000744,0.993014991,True,False,21192859.503958046,21192859.52008326,True,False,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=5:method=no_verification,5,no_verification,1,1.0,0.25,17.63204761431727,20.0,22.0,18.513649995033134,18.2596473673727,0.0059890060000000744,0.993014991,True,False,21192859.588206302,21192859.604902335,True,False,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=5:method=no_verification,5,no_verification,2,2.0,0.5,21.194933571809816,22.25468025040031,22.0,22.25468025040031,19.695652173913043,0.0059890060000000744,0.993014991,False,False,21192859.672764566,21192859.68926363,False,True,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=5:method=no_verification,5,no_verification,3,3.0,0.75,24.76779023338472,26.006179745053956,22.0,26.006179745053956,21.0,0.0059890060000000744,0.993014991,False,False,21192859.760852933,21192859.777282953,False,True,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=5:method=no_verification,5,no_verification,4,4.0,1.0,28.291794694992685,29.70638442974232,22.0,29.70638442974232,22.304347826086957,0.0059890060000000744,0.993014991,False,False,21192859.84867447,21192859.865148593,False,True,exp3-seed-0005:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0005:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0005:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=proposed,6,proposed,0,0.0,0.0,14.153322532298946,20.0,22.0,14.860988658913893,16.831230578503455,0.003995002000000025,0.995006997,True,False,21192860.06200466,21192860.078270614,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=proposed,6,proposed,1,1.0,0.25,17.285987961544688,20.0,22.0,18.150287359621924,18.229002015130614,0.003995002000000025,0.995006997,True,False,21192860.150142636,21192860.16689954,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=proposed,6,proposed,2,2.0,0.5,21.079535279552527,22.133512043530153,36.0,22.133512043530153,19.695652173913043,0.0059890060000000744,0.993014991,True,True,21192860.23896512,21192860.255659416,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=proposed,6,proposed,3,3.0,0.75,24.79149565382274,26.03107043651388,36.0,26.03107043651388,21.0,0.0059890060000000744,0.993014991,True,True,21192860.327516474,21192860.344318703,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=proposed,6,proposed,4,4.0,1.0,27.830304189053724,29.221819398506412,36.0,27.830304189053724,22.12008072653885,0.0059890060000000744,0.993014991,True,True,21192860.41662946,21192860.433306426,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:02:DECREASE_SEND_RATE
compound:seed=6:method=independent,6,independent,0,0.0,0.0,14.153322532298946,20.0,22.0,14.860988658913893,16.831230578503455,0.003995002000000025,0.995006997,True,False,21192860.53652005,21192860.553187806,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=independent,6,independent,1,1.0,0.25,17.285987961544688,20.0,22.0,18.150287359621924,18.229002015130614,0.003995002000000025,0.995006997,True,False,21192860.62061652,21192860.637360264,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=independent,6,independent,2,2.0,0.5,21.079535279552527,22.133512043530153,21.5,22.133512043530153,19.695652173913043,0.003995002000000025,0.995006997,False,False,21192860.704487495,21192860.721346043,False,True,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=independent,6,independent,3,3.0,0.75,24.79149565382274,26.03107043651388,19.75,26.03107043651388,21.0,0.003995002000000025,0.995006997,False,False,21192860.792100474,21192860.808800098,False,True,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=independent,6,independent,4,4.0,1.0,27.830304189053724,29.221819398506412,18.0,29.221819398506412,22.304347826086957,0.003995002000000025,0.995006997,False,False,21192860.87954309,21192860.896405064,False,True,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=adjacent,6,adjacent,0,0.0,0.0,14.153322532298946,20.0,22.0,14.860988658913893,16.831230578503455,0.003995002000000025,0.995006997,True,False,21192861.00406982,21192861.02058519,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=adjacent,6,adjacent,1,1.0,0.25,17.285987961544688,20.0,22.0,18.150287359621924,18.229002015130614,0.003995002000000025,0.995006997,True,False,21192861.088365864,21192861.105174873,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=adjacent,6,adjacent,2,2.0,0.5,21.079535279552527,22.133512043530153,36.0,22.133512043530153,19.695652173913043,0.0059890060000000744,0.993014991,True,True,21192861.172937673,21192861.190101184,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=adjacent,6,adjacent,3,3.0,0.75,24.79149565382274,26.03107043651388,36.0,26.03107043651388,21.0,0.0059890060000000744,0.993014991,True,True,21192861.25790461,21192861.27467933,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=adjacent,6,adjacent,4,4.0,1.0,27.830304189053724,29.221819398506412,36.0,29.221819398506412,22.304347826086957,0.0059890060000000744,0.993014991,False,True,21192861.342714753,21192861.359424926,False,True,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=no_verification,6,no_verification,0,0.0,0.0,14.153322532298946,20.0,22.0,14.860988658913893,16.831230578503455,0.0059890060000000744,0.993014991,True,False,21192861.46707927,21192861.483588666,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=no_verification,6,no_verification,1,1.0,0.25,17.285987961544688,20.0,22.0,18.150287359621924,18.229002015130614,0.0059890060000000744,0.993014991,True,False,21192861.55165303,21192861.56846514,True,False,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=no_verification,6,no_verification,2,2.0,0.5,21.079535279552527,22.133512043530153,22.0,22.133512043530153,19.695652173913043,0.0059890060000000744,0.993014991,False,False,21192861.63626092,21192861.653132927,False,True,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=no_verification,6,no_verification,3,3.0,0.75,24.79149565382274,26.03107043651388,22.0,26.03107043651388,21.0,0.0059890060000000744,0.993014991,False,False,21192861.725219745,21192861.741953246,False,True,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=6:method=no_verification,6,no_verification,4,4.0,1.0,27.830304189053724,29.221819398506412,22.0,29.221819398506412,22.304347826086957,0.0059890060000000744,0.993014991,False,False,21192861.81376741,21192861.83123086,False,True,exp3-seed-0006:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0006:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0006:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=proposed,7,proposed,0,0.0,0.0,13.86729062181163,20.0,22.0,14.560655152902212,16.81821001907128,0.003995002000000025,0.995006997,True,False,21192862.02955426,21192862.046293758,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=proposed,7,proposed,1,1.0,0.25,17.490848835655605,20.0,22.0,18.365391277438388,18.247073513896364,0.003995002000000025,0.995006997,True,False,21192862.118048765,21192862.135176912,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=proposed,7,proposed,2,2.0,0.5,20.715829792463754,21.751621282086944,36.0,21.751621282086944,19.695652173913043,0.0059890060000000744,0.993014991,True,True,21192862.207947463,21192862.225093197,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=proposed,7,proposed,3,3.0,0.75,24.46262759153213,25.685758971108736,36.0,25.685758971108736,21.0,0.0059890060000000744,0.993014991,True,True,21192862.29729912,21192862.31446271,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=proposed,7,proposed,4,4.0,1.0,28.019422026900962,29.420393128246012,36.0,28.019422026900962,22.12008072653885,0.0059890060000000744,0.993014991,True,True,21192862.386993367,21192862.40411049,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:02:DECREASE_SEND_RATE
compound:seed=7:method=independent,7,independent,0,0.0,0.0,13.86729062181163,20.0,22.0,14.560655152902212,16.81821001907128,0.003995002000000025,0.995006997,True,False,21192862.508197505,21192862.5250066,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=independent,7,independent,1,1.0,0.25,17.490848835655605,20.0,22.0,18.365391277438388,18.247073513896364,0.003995002000000025,0.995006997,True,False,21192862.59271458,21192862.609866545,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=independent,7,independent,2,2.0,0.5,20.715829792463754,21.751621282086944,21.5,21.751621282086944,19.695652173913043,0.003995002000000025,0.995006997,False,False,21192862.677416924,21192862.694683727,False,True,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=independent,7,independent,3,3.0,0.75,24.46262759153213,25.685758971108736,19.75,25.685758971108736,21.0,0.003995002000000025,0.995006997,False,False,21192862.76601908,21192862.7831401,False,True,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=independent,7,independent,4,4.0,1.0,28.019422026900962,29.420393128246012,18.0,29.420393128246012,22.304347826086957,0.003995002000000025,0.995006997,False,False,21192862.854654647,21192862.87220554,False,True,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=adjacent,7,adjacent,0,0.0,0.0,13.86729062181163,20.0,22.0,14.560655152902212,16.81821001907128,0.003995002000000025,0.995006997,True,False,21192862.980293743,21192862.99723384,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=adjacent,7,adjacent,1,1.0,0.25,17.490848835655605,20.0,22.0,18.365391277438388,18.247073513896364,0.003995002000000025,0.995006997,True,False,21192863.06511782,21192863.082273096,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=adjacent,7,adjacent,2,2.0,0.5,20.715829792463754,21.751621282086944,36.0,21.751621282086944,19.695652173913043,0.0059890060000000744,0.993014991,True,True,21192863.15103195,21192863.16825647,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=adjacent,7,adjacent,3,3.0,0.75,24.46262759153213,25.685758971108736,36.0,25.685758971108736,21.0,0.0059890060000000744,0.993014991,True,True,21192863.236704204,21192863.25377461,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=adjacent,7,adjacent,4,4.0,1.0,28.019422026900962,29.420393128246012,36.0,29.420393128246012,22.304347826086957,0.0059890060000000744,0.993014991,False,True,21192863.322223384,21192863.339451578,False,True,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=no_verification,7,no_verification,0,0.0,0.0,13.86729062181163,20.0,22.0,14.560655152902212,16.81821001907128,0.0059890060000000744,0.993014991,True,False,21192863.447881784,21192863.465026055,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=no_verification,7,no_verification,1,1.0,0.25,17.490848835655605,20.0,22.0,18.365391277438388,18.247073513896364,0.0059890060000000744,0.993014991,True,False,21192863.53339197,21192863.55055292,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=no_verification,7,no_verification,2,2.0,0.5,20.715829792463754,21.751621282086944,22.0,21.751621282086944,19.695652173913043,0.0059890060000000744,0.993014991,True,False,21192863.618854333,21192863.636123028,True,False,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=no_verification,7,no_verification,3,3.0,0.75,24.46262759153213,25.685758971108736,22.0,25.685758971108736,21.0,0.0059890060000000744,0.993014991,False,False,21192863.70433293,21192863.72145512,False,True,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=7:method=no_verification,7,no_verification,4,4.0,1.0,28.019422026900962,29.420393128246012,22.0,29.420393128246012,22.304347826086957,0.0059890060000000744,0.993014991,False,False,21192863.793403514,21192863.81065621,False,True,exp3-seed-0007:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0007:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0007:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=8:method=proposed,8,proposed,0,0.0,0.0,14.0518966898918,20.0,22.0,14.75449152438639,16.826592251691853,0.003995002000000025,0.995006997,True,False,21192864.00878087,21192864.025571857,True,False,exp3-seed-0008:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0008:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0008:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0008:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=8:method=proposed,8,proposed,1,1.0,0.25,17.561128458350556,20.0,22.0,18.439184881268083,18.253319816425357,0.003995002000000025,0.995006997,True,False,21192864.098194834,21192864.11534816,True,False,exp3-seed-0008:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0008:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0008:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0008:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=8:method=proposed,8,proposed,2,2.0,0.5,21.064511268405003,22.117736831825255,36.0,22.117736831825255,19.695652173913043,0.0059890060000000744,0.993014991,True,True,21192864.18754963,21192864.20480506,True,False,exp3-seed-0008:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0008:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0008:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0008:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=8:method=proposed,8,proposed,3,3.0,0.75,24.196006353257108,25.405806670919965,36.0,25.405806670919965,21.0,0.0059890060000000744,0.993014991,True,True,21192864.27721924,21192864.294346057,True,False,exp3-seed-0008:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0008:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0008:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0008:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=8:method=proposed,8,proposed,4,4.0,1.0,28.17743232075007,29.586303936787576,36.0,28.17743232075007,22.12008072653885,0.0059890060000000744,0.993014991,True,True,21192864.36733213,21192864.38446225,True,False,exp3-seed-0008:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0008:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0008:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0008:edge-0000:transport:02:DECREASE_SEND_RATE
compound:seed=8:method=independent,8,independent,0,0.0,0.0,14.0518966898918,20.0,22.0,14.75449152438639,16.826592251691853,0.003995002000000025,0.995006997,True,False,21192864.488818314,21192864.50566936,True,False,exp3-seed-0008:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0008:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0008:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0008:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=8:method=independent,8,independent,1,1.0,0.25,17.561128458350556,20.0,22.0,18.439184881268083,18.253319816425357,0.003995002000000025,0.995006997,True,False,21192864.573611088,21192864.59089128,True,False,exp3-seed-0008:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0008:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0008:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0008:edge-0000:transport:01:INCREASE_SEND_RATE
compound:seed=8:method=independent,8,independent,2,2.0,0.5,21.064511268405003,22.117736831825255,21.5,22.117736831825255,19.695652173913043,0.003995002000000025,0.995006997,False,False,21192864.659139,21192864.676430274,False,True,exp3-seed-0008:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0008:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0008:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0008:edge-0000:transport:01:INCREASE_SEND_RATE
