run_id,seed,task_id,result_mode,verification_backend,real_ping_verification,real_iperf3_verification,num_agents,num_edges,num_gateways,cross_gateway_edge_ratio,version,success,failure_reason,control_plane_latency_ms,legacy_controller_compute_ms,formation_latency_ms,formation_latency_s,mapping_latency_ms,binding_latency_ms,feasibility_latency_ms,cross_layer_coordination_latency_ms,compile_latency_ms,transaction_planning_latency_ms,compilation_and_planning_latency_ms,installation_latency_ms,activation_latency_ms,verification_latency_ms,verifier_runtime_ms,session_count,rule_count,control_messages,control_bytes,rollback_triggered,rollback_success,t_task_received,t_mapping_finished,t_layer_binding_finished,t_feasibility_finished,t_compile_finished,t_stage_started,t_stage_finished,t_staged_verify_finished,t_activate_finished,t_stable_verify_finished
agents=80:seed=14,14,exp3-seed-0014,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.10557597875595,18.51504296064377,98.46214950084686,0.09846214950084686,1.4583468437194824,12.028634548187256,2.390630543231964,14.41926509141922,2.637431025505066,0.5905330181121826,3.2279640436172485,53.03056910634041,2.7690306305885315,23.556973785161972,23.536115884780884,120,222,32,444886,False,False,21364350.972016223,21364350.97347457,21364350.985503204,21364350.987893835,21364350.990531266,21364350.9911218,21364351.044152368,21364351.056511175,21364351.05928836,21364351.070478372
agents=80:seed=15,15,exp3-seed-0015,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.116871058940887,18.52566748857498,99.04865175485611,0.09904865175485611,1.45639106631279,12.053214013576508,2.3883357644081116,14.44154977798462,2.6277266442775726,0.5912035703659058,3.2189302146434784,53.53449285030365,2.786688506603241,23.61059933900833,23.580588400363922,120,220,32,440613,False,False,21364351.07697802,21364351.07843441,21364351.090487625,21364351.09287596,21364351.095503688,21364351.09609489,21364351.149629384,21364351.16219299,21364351.164987717,21364351.176026672
agents=80:seed=16,16,exp3-seed-0016,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.282862544059753,18.677938729524612,98.07178378105164,0.09807178378105164,1.4788992702960968,12.148834764957428,2.411920577287674,14.560755342245102,2.6382841169834137,0.604923814535141,3.2432079315185547,52.28178948163986,2.7711130678653717,23.73601868748665,23.715343326330185,120,220,32,441063,False,False,21364351.18278913,21364351.184268028,21364351.196416862,21364351.198828783,21364351.201467067,21364351.20207199,21364351.25435378,21364351.26700064,21364351.269779872,21364351.280860912
agents=80:seed=17,17,exp3-seed-0017,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.162937998771667,18.579989671707153,96.41148895025253,0.09641148895025253,1.4531277120113373,12.060105800628662,2.469196915626526,14.529302716255188,2.597559243440628,0.5829483270645142,3.180507570505142,51.14012584090233,2.7263984084129333,23.382026702165604,23.36116135120392,120,216,32,432213,False,False,21364351.287334543,21364351.28878767,21364351.300847776,21364351.303316973,21364351.305914532,21364351.30649748,21364351.357637607,21364351.369962815,21364351.372697167,21364351.38374603
agents=80:seed=18,18,exp3-seed-0018,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.087880849838257,18.50663870573044,95.09986639022827,0.09509986639022827,1.4607347548007965,12.11266964673996,2.398137003183365,14.510806649923325,2.535097301006317,0.5812421441078186,3.1163394451141357,50.396423786878586,2.724096179008484,22.891465574502945,22.870801389217377,120,213,32,425462,False,False,21364351.390234515,21364351.39169525,21364351.40380792,21364351.406206056,21364351.408741154,21364351.409322396,21364351.45971882,21364351.47174801,21364351.47448025,21364351.48533438
agents=80:seed=19,19,exp3-seed-0019,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.362103193998337,18.769990652799606,98.8638773560524,0.0988638773560524,1.4667846262454987,12.083590030670166,2.353869378566742,14.437459409236908,2.8657466173171997,0.5921125411987305,3.45785915851593,53.1395748257637,2.769552171230316,23.592647165060043,23.571811616420746,120,224,32,449125,False,False,21364351.491824,21364351.493290786,21364351.505374376,21364351.507728245,21364351.51059399,21364351.511186104,21364351.56432568,21364351.576782133,21364351.57955975,21364351.59068788
agents=80:seed=20,20,exp3-seed-0020,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.049346446990967,18.45955103635788,107.49542340636253,0.10749542340636253,1.4634691178798676,12.026101350784302,2.370379865169525,14.396481215953827,2.599600702524185,0.5897954106330872,3.1893961131572723,51.86691880226135,2.7713775634765625,33.80778059363365,33.78633037209511,120,218,32,436449,False,False,21364351.59719235,21364351.59865582,21364351.61068192,21364351.6130523,21364351.6156519,21364351.616241697,21364351.668108616,21364351.69087316,21364351.693652906,21364351.704687774
agents=80:seed=21,21,exp3-seed-0021,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.27373930811882,18.681809306144714,100.36192461848259,0.10036192461848259,1.467384397983551,12.128431349992752,2.3639872670173645,14.492418617010117,2.7220062911510468,0.5919300019741058,3.3139362931251526,54.498326033353806,2.823762595653534,23.76609668135643,23.745190352201462,120,228,32,457925,False,False,21364351.711161092,21364351.712628476,21364351.724756908,21364351.727120895,21364351.7298429,21364351.73043483,21364351.784933157,21364351.797447905,21364351.80027982,21364351.811523017
agents=80:seed=22,22,exp3-seed-0022,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.157782196998596,18.56657862663269,99.50235486030579,0.09950235486030579,1.4696381986141205,12.023117393255234,2.3900121450424194,14.413129538297653,2.6838108897209167,0.5912035703659058,3.2750144600868225,53.61495167016983,2.8010159730911255,23.928605020046234,23.907553404569626,120,226,32,453758,False,False,21364351.817992,21364351.81946164,21364351.831484757,21364351.83387477,21364351.83655858,21364351.837149784,21364351.890764736,21364351.903454807,21364351.906264056,21364351.917494357
agents=80:seed=23,23,exp3-seed-0023,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,18.953919410705566,18.380820751190186,93.45758333802223,0.09345758333802223,1.45818293094635,12.025400996208191,2.401936799287796,14.427337795495987,2.4953000247478485,0.5730986595153809,3.0683986842632294,48.82132634520531,2.7242302894592285,22.95810729265213,22.93769270181656,120,207,32,412570,False,False,21364351.923977535,21364351.92543572,21364351.93746112,21364351.939863056,21364351.942358356,21364351.942931455,21364351.99175278,21364352.003660213,21364352.006392606,21364352.01743512
agents=80:seed=24,24,exp3-seed-0024,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.167549908161163,18.586795777082443,95.9082655608654,0.0959082655608654,1.4669932425022125,12.059047818183899,2.490732818841934,14.549780637025833,2.5700218975543976,0.5807541310787201,3.1507760286331177,50.96976459026337,2.729695290327072,23.0412557721138,23.02071824669838,120,215,32,430101,False,False,21364352.023847487,21364352.02531448,21364352.037373528,21364352.03986426,21364352.042434283,21364352.043015037,21364352.0939848,21364352.106107432,21364352.108845074,21364352.119755752
agents=80:seed=25,25,exp3-seed-0025,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.0257765352726,18.443256616592407,95.70848941802979,0.09570848941802979,1.4622025191783905,12.005135416984558,2.413816750049591,14.41895216703415,2.5621019303798676,0.582519918680191,3.1446218490600586,50.79004168510437,2.725362777709961,23.167308419942856,23.146744817495346,120,215,32,430125,False,False,21364352.126274735,21364352.127736937,21364352.139742073,21364352.14215589,21364352.14471799,21364352.14530051,21364352.196090553,21364352.208236415,21364352.210969616,21364352.221983224
agents=80:seed=26,26,exp3-seed-0026,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.144635647535324,18.55718344449997,96.14545851945877,0.09614545851945877,1.456674188375473,12.047581374645233,2.468787133693695,14.516368508338928,2.5841407477855682,0.5874522030353546,3.171592950820923,51.04278773069382,2.7515366673469543,23.206498473882675,23.185767233371735,120,216,32,431992,False,False,21364352.228477504,21364352.22993418,21364352.24198176,21364352.244450547,21364352.247034688,21364352.24762214,21364352.298664927,21364352.310853615,21364352.313613303,21364352.324622963
agents=80:seed=27,27,exp3-seed-0027,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.343849271535873,18.752705305814743,101.34167969226837,0.10134167969226837,1.469094306230545,12.121837586164474,2.3872219026088715,14.509059488773346,2.774551510810852,0.5911439657211304,3.3656954765319824,55.172234773635864,2.819295972585678,24.006299674510956,23.985587060451508,120,232,32,466415,False,False,21364352.33112838,21364352.332597475,21364352.344719313,21364352.347106535,21364352.349881086,21364352.35047223,21364352.405644465,21364352.41827345,21364352.42110069,21364352.43247006
agents=80:seed=28,28,exp3-seed-0028,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.158557057380676,18.57641711831093,94.66301277279854,0.09466301277279854,1.462295651435852,12.051451951265335,2.3839250206947327,14.435376971960068,2.6787444949150085,0.5821399390697479,3.2608844339847565,49.863655120134354,2.7256421744823456,22.915158420801163,22.89469912648201,120,211,32,421412,False,False,21364352.438967597,21364352.440429892,21364352.452481344,21364352.45486527,21364352.457544014,21364352.458126154,21364352.50798981,21364352.519982636,21364352.522716206,21364352.53363061
agents=80:seed=29,29,exp3-seed-0029,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.154246896505356,18.571630120277405,96.84743359684944,0.09684743359684944,1.4575198292732239,12.08929717540741,2.4283230304718018,14.517620205879211,2.5964900851249695,0.582616776227951,3.1791068613529205,51.651082932949066,2.761010080575943,23.281093686819077,23.26006442308426,120,217,32,434256,False,False,21364352.540155888,21364352.541613407,21364352.553702705,21364352.556131028,21364352.558727518,21364352.559310135,21364352.610961217,21364352.62323649,21364352.626005776,21364352.63700332
