scenario,scenario_family,scenario_value,method,runs,successful_runs,failed_runs,success_rate,rollback_rate,rollback_success_rate,residual_rule_rate,elastic_latency_ms_count,elastic_latency_ms_mean,elastic_latency_ms_median,elastic_latency_ms_std,elastic_latency_ms_ci95,elastic_latency_ms_p95,failure_handling_ms_count,failure_handling_ms_mean,failure_handling_ms_median,failure_handling_ms_std,failure_handling_ms_ci95,failure_handling_ms_p95,scope_latency_ms_count,scope_latency_ms_mean,scope_latency_ms_median,scope_latency_ms_std,scope_latency_ms_ci95,scope_latency_ms_p95,plan_latency_ms_count,plan_latency_ms_mean,plan_latency_ms_median,plan_latency_ms_std,plan_latency_ms_ci95,plan_latency_ms_p95,compile_delta_latency_ms_count,compile_delta_latency_ms_mean,compile_delta_latency_ms_median,compile_delta_latency_ms_std,compile_delta_latency_ms_ci95,compile_delta_latency_ms_p95,stage_latency_ms_count,stage_latency_ms_mean,stage_latency_ms_median,stage_latency_ms_std,stage_latency_ms_ci95,stage_latency_ms_p95,verification_latency_ms_count,verification_latency_ms_mean,verification_latency_ms_median,verification_latency_ms_std,verification_latency_ms_ci95,verification_latency_ms_p95,activation_latency_ms_count,activation_latency_ms_mean,activation_latency_ms_median,activation_latency_ms_std,activation_latency_ms_ci95,activation_latency_ms_p95,rollback_latency_ms_count,rollback_latency_ms_mean,rollback_latency_ms_median,rollback_latency_ms_std,rollback_latency_ms_ci95,rollback_latency_ms_p95,affected_agents_count,affected_agents_mean,affected_agents_median,affected_agents_std,affected_agents_ci95,affected_agents_p95,affected_edges_count,affected_edges_mean,affected_edges_median,affected_edges_std,affected_edges_ci95,affected_edges_p95,affected_sessions_count,affected_sessions_mean,affected_sessions_median,affected_sessions_std,affected_sessions_ci95,affected_sessions_p95,affected_routes_count,affected_routes_mean,affected_routes_median,affected_routes_std,affected_routes_ci95,affected_routes_p95,affected_gateways_count,affected_gateways_mean,affected_gateways_median,affected_gateways_std,affected_gateways_ci95,affected_gateways_p95,affected_physical_resources_count,affected_physical_resources_mean,affected_physical_resources_median,affected_physical_resources_std,affected_physical_resources_ci95,affected_physical_resources_p95,changed_rules_ratio_count,changed_rules_ratio_mean,changed_rules_ratio_median,changed_rules_ratio_std,changed_rules_ratio_ci95,changed_rules_ratio_p95,added_rules_count,added_rules_mean,added_rules_median,added_rules_std,added_rules_ci95,added_rules_p95,updated_rules_count,updated_rules_mean,updated_rules_median,updated_rules_std,updated_rules_ci95,updated_rules_p95,deleted_rules_count,deleted_rules_mean,deleted_rules_median,deleted_rules_std,deleted_rules_ci95,deleted_rules_p95,residual_rules_count,residual_rules_mean,residual_rules_median,residual_rules_std,residual_rules_ci95,residual_rules_p95,control_messages_count,control_messages_mean,control_messages_median,control_messages_std,control_messages_ci95,control_messages_p95,control_bytes_count,control_bytes_mean,control_bytes_median,control_bytes_std,control_bytes_ci95,control_bytes_p95,unaffected_edges_interrupted_count,unaffected_edges_interrupted_mean,unaffected_edges_interrupted_median,unaffected_edges_interrupted_std,unaffected_edges_interrupted_ci95,unaffected_edges_interrupted_p95,unaffected_interrupted_rate_count,unaffected_interrupted_rate_mean,unaffected_interrupted_rate_median,unaffected_interrupted_rate_std,unaffected_interrupted_rate_ci95,unaffected_interrupted_rate_p95,unaffected_interruption_ms_count,unaffected_interruption_ms_mean,unaffected_interruption_ms_median,unaffected_interruption_ms_std,unaffected_interruption_ms_ci95,unaffected_interruption_ms_p95,unaffected_latency_change_ms_count,unaffected_latency_change_ms_mean,unaffected_latency_change_ms_median,unaffected_latency_change_ms_std,unaffected_latency_change_ms_ci95,unaffected_latency_change_ms_p95,unaffected_packet_loss_change_count,unaffected_packet_loss_change_mean,unaffected_packet_loss_change_median,unaffected_packet_loss_change_std,unaffected_packet_loss_change_ci95,unaffected_packet_loss_change_p95,controller_cpu_percent_count,controller_cpu_percent_mean,controller_cpu_percent_median,controller_cpu_percent_std,controller_cpu_percent_ci95,controller_cpu_percent_p95,controller_memory_mb_count,controller_memory_mb_mean,controller_memory_mb_median,controller_memory_mb_std,controller_memory_mb_ci95,controller_memory_mb_p95
gateway_count:4,gateway_count,4,full_rebuild,30,30,0,1.0,0.0,0.0,0.0,30,30.036410689353943,29.929514974355698,1.8577407558804837,0.6647839917550601,32.81456120312214,0,,,,,,30,0.09083164234956105,0.09038485586643219,0.0033064388844181547,0.001183193959178586,0.09637046605348587,30,3.7360545247793198,3.74438613653183,0.15198819466107097,0.05438827695769849,3.9892174303531647,30,3.637845441699028,3.647720441222191,0.15237211413966487,0.054525660778710267,3.889450430870056,30,20.150039841731388,20.278917625546455,1.5824130768886835,0.5662592471686846,22.675099968910217,30,3.312645604213079,3.307972103357315,0.20397840126135336,0.07299273345492653,3.6519287154078484,30,1.158551499247551,1.1539459228515625,0.08368946988273891,0.02994789218054455,1.23684611171484,0,,,,,,30,32.0,32.0,0.0,0.0,32.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,4.0,4.0,0.0,0.0,4.0,30,45.0,45.0,0.0,0.0,45.0,30,1.4497705501135647,1.445436507936508,0.16569371172592678,0.05929273325204492,1.6913220551378445,30,24.7,24.5,9.374028685314732,3.354453084222951,39.1,30,22.7,23.0,10.191781679034507,3.6470822348263834,41.0,30,32.1,32.0,10.443113553421469,3.737020191013955,46.55,30,0.0,0.0,0.0,0.0,0.0,30,32.0,32.0,0.0,0.0,32.0,30,129737.33333333333,129863.5,11962.838506242437,4280.846781084788,150163.35,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97744471716669,99.97476034160067,0.009360456145196688,0.0033495962131178908,99.98885098097028,30,159.26328125,159.421875,2.711229123549914,0.970200881695056,163.301953125
gateway_count:4,gateway_count,4,local_only,30,12,18,0.4,0.6,1.0,0.2,12,26.418290721873444,26.456154882907867,1.1971102224227148,0.677328870982099,27.963579446077347,18,21.42934977180428,21.393004804849625,1.2405605432995945,0.5731097314578791,22.734879702329636,12,0.09091788281997044,0.09091198444366455,0.002161915493993423,0.001223218842573879,0.09332522749900818,12,8.498172896603743,8.499959483742714,0.2117227176220719,0.11979340465240909,8.775661513209343,12,8.399940095841885,8.401937782764435,0.21054186926581395,0.11912527679837859,8.675133250653744,12,11.839116923511028,11.898623779416084,0.6850079822114714,0.3875797520682987,12.720493413507938,12,3.2489895820617676,3.3145546913146973,0.16493512515551803,0.09332083212921569,3.400701656937599,12,1.132591317097346,1.1490583419799805,0.06262057739476892,0.03543092707136604,1.2071376666426659,18,0.634637764758534,0.6183907389640808,0.07480869882154287,0.034559855642590634,0.7092097774147984,30,9.733333333333333,9.0,1.7603552410558057,0.6299350328358232,12.0,30,3.7,3.0,1.1788363637137231,0.4218411751020688,6.0,30,3.7,3.0,1.1788363637137231,0.4218411751020688,6.0,30,3.7,3.0,1.1788363637137231,0.4218411751020688,6.0,30,3.3666666666666667,3.0,0.5560534167675355,0.1989811597003817,4.0,30,5.966666666666667,6.0,1.7710961603468633,0.6337786214414056,8.0,30,0.13160934775969074,0.1303885853066181,0.051022209732746376,0.01825806326686475,0.20923529411764707,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,7.2,7.0,2.7965495981963944,1.0007324214345936,10.55,30,0.2,0.0,0.4068381021724862,0.14558514513080867,1.0,30,26.933333333333334,24.0,4.448427334140284,1.5918492776030535,32.0,30,48831.166666666664,45383.0,9632.566772487839,3446.9697505379972,62424.75,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.98007033672253,99.98153921378702,0.007525686591191443,0.002693032360383679,99.98830985885229,30,159.33190104166667,159.421875,2.6926899729230613,0.9635667318447846,163.301953125
gateway_count:4,gateway_count,4,proposed,30,30,0,1.0,0.0,0.0,0.0,30,26.154388735691708,26.24676562845707,1.004027166930547,0.35928650741489876,27.805839851498604,0,,,,,,30,0.08990367253621419,0.08960254490375519,0.002668583758882017,0.0009549404339366505,0.09362753480672836,30,8.390220378835997,8.350610733032227,0.1814919032755389,0.06494604349332482,8.649563230574131,30,8.293134594957033,8.2536730915308,0.17954537991946617,0.06424948905611479,8.550378493964672,30,11.612412085135778,11.684592813253403,0.6070701839784686,0.2172372753858281,12.521882355213165,30,3.29750527938207,3.327788785099983,0.16144460164707708,0.057772208738232675,3.505542501807213,30,1.1437187592188518,1.1400319635868073,0.05440381841019122,0.019468156391015363,1.2174881994724274,0,,,,,,30,9.733333333333333,9.0,1.7603552410558057,0.6299350328358232,12.0,30,3.7,3.0,1.1788363637137231,0.4218411751020688,6.0,30,3.7,3.0,1.1788363637137231,0.4218411751020688,6.0,30,3.7,3.0,1.1788363637137231,0.4218411751020688,6.0,30,3.566666666666667,4.0,0.5683207771559354,0.20337097823748607,4.0,30,5.966666666666667,6.0,1.7710961603468633,0.6337786214414056,8.0,30,0.13532998933567822,0.13161150634085989,0.05104760714932686,0.01826715161566756,0.20923529411764707,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,7.4,7.0,2.786667766594954,0.9971962534105772,10.55,30,0.0,0.0,0.0,0.0,0.0,30,32.0,32.0,0.0,0.0,32.0,30,58383.73333333333,58975.0,3002.348218143343,1074.376511780866,62956.6,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97888585392062,99.98350041863117,0.009145295216448752,0.0032726018635941406,99.98731039904925,30,159.14296875,159.1640625,2.706832227439058,0.9686274726288799,163.044140625
gateway_count:8,gateway_count,8,full_rebuild,30,30,0,1.0,0.0,0.0,0.0,30,47.62462762494882,47.2323652356863,3.676843440128304,1.3157415271478028,52.97735333442688,0,,,,,,30,0.11534939209620158,0.11623650789260864,0.005398572403915047,0.0019318543241801194,0.12194924056529999,30,4.565192262331645,4.573646932840347,0.19813579255072494,0.07090198277907478,4.818441160023212,30,4.442467913031578,4.445996135473251,0.19587456436403294,0.07009281266453654,4.69464436173439,30,34.599642952283226,34.58239324390888,3.111055063724065,1.1132767568809971,39.283112436532974,30,4.451613004008929,4.442226141691208,0.29936859132233334,0.10712767457751438,4.894981719553471,30,1.7801216493050258,1.7737522721290588,0.11151763432852832,0.039906072935813656,1.915757916867733,0,,,,,,30,42.2,42.0,1.3235271579877137,0.4736181108683754,44.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,8.0,8.0,0.0,0.0,8.0,30,50.0,50.0,0.0,0.0,50.0,30,1.4898590488391745,1.511271529888551,0.20089515516797446,0.0718894080102801,1.7534447072738024,30,42.9,45.5,17.412540070998773,6.230997440494441,64.65,30,33.833333333333336,31.0,19.50434670092503,6.979540829565429,67.65,30,54.36666666666667,58.0,17.97024999986008,6.430571375434641,78.65,30,0.0,0.0,0.0,0.0,0.0,30,64.0,64.0,0.0,0.0,64.0,30,222948.8,223110.0,23036.40248703837,8243.470760133763,257263.05,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.9729013202621,99.97323191249207,0.005163999826018315,0.0018479136052198164,99.98121562532573,30,169.69388020833333,169.734375,3.2088905617041164,1.1482867402043682,174.33828125000002
gateway_count:8,gateway_count,8,local_only,30,0,30,0.0,1.0,1.0,1.0,0,,,,,,30,26.42618554333846,25.89903399348259,4.2055544075238,1.5049383169998252,32.90335927158594,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,30,0.7903734842936198,0.7912199944257736,0.11210131418225193,0.04011494008901421,1.0068714618682861,30,11.7,12.0,2.16794833886788,0.7757903496864772,14.55,30,3.9,3.0,1.3480509557543976,0.48239383919361367,6.550000000000001,30,3.9,3.0,1.3480509557543976,0.48239383919361367,6.550000000000001,30,3.9,3.0,1.3480509557543976,0.48239383919361367,6.550000000000001,30,3.8,4.0,0.8866830868758714,0.31729546765294875,5.0,30,6.833333333333333,6.0,2.182743186014322,0.7810846177442161,11.100000000000001,30,0.09104092854722502,0.08745519713261649,0.03167244816161831,0.011333840015560499,0.1429796107506951,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,2.7164886056870525,0.972082963206496,12.55,30,3.466666666666667,3.0,2.2702473408212036,0.8123975773934763,7.550000000000001,30,30.4,32.0,7.093464695006971,2.53836374122359,40.0,30,46904.8,46224.0,16475.179526833064,5895.567277651922,72343.40000000001,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97848667425683,99.98083227414266,0.00805176215260666,0.002881286082317361,99.986795540108,30,169.80794270833334,169.9921875,3.2061217983091184,1.1472959509480494,174.454296875
gateway_count:8,gateway_count,8,proposed,30,30,0,1.0,0.0,0.0,0.0,30,39.80172611773014,40.00456631183624,2.4670414270961323,0.8828194367479217,43.167450465261936,0,,,,,,30,0.11672948797543843,0.11805817484855652,0.0061239856383268395,0.0021914401162868653,0.12270808219909668,30,11.373192568620047,11.424694210290909,0.504048849073437,0.18037156415173175,12.154456041753292,30,11.24925302962462,11.299718171358109,0.49884708608450884,0.1785101371722152,12.026342190802097,30,19.944120943546295,20.162221044301987,1.5085028180299165,0.5398108007101294,21.917196176946163,30,4.462659731507301,4.439685493707657,0.2427322175521123,0.0868606085112083,4.840931296348572,30,1.788199320435524,1.8100962042808533,0.11960192868851414,0.04279900051903133,1.9320501014590263,0,,,,,,30,11.7,12.0,2.16794833886788,0.7757903496864772,14.55,30,3.9,3.0,1.3480509557543976,0.48239383919361367,6.550000000000001,30,3.9,3.0,1.3480509557543976,0.48239383919361367,6.550000000000001,30,3.9,3.0,1.3480509557543976,0.48239383919361367,6.550000000000001,30,6.1,6.0,1.295882072114429,0.4637254439388913,8.0,30,6.833333333333333,6.0,2.182743186014322,0.7810846177442161,11.100000000000001,30,0.13063493488066685,0.1267328177440537,0.04643305959832038,0.016615856981908136,0.20626075731497423,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,11.466666666666667,11.0,3.945607189261752,1.411917399600635,17.650000000000002,30,0.0,0.0,0.0,0.0,0.0,30,64.0,64.0,0.0,0.0,64.0,30,100751.03333333334,101879.0,7791.665199753996,2788.2115830830626,110789.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97114377222475,99.97117355765201,0.007701309905722382,0.002755878356365393,99.98072722324845,30,169.55651041666667,169.734375,3.2307200955657858,1.156098338573396,174.196484375
removal_position:fan_in,removal_position,fan_in,full_rebuild,30,30,0,1.0,0.0,0.0,0.0,30,28.82082226375739,28.716782107949257,1.9039578695777326,0.6813225734887061,31.95258341729641,0,,,,,,30,0.09139341612656911,0.09138695895671844,0.004232432464744561,0.001514556506251086,0.09781867265701294,30,3.5029906779527664,3.5052821040153503,0.1646756374114075,0.05892842003742276,3.742389753460884,30,3.404437005519867,3.4071970731019974,0.1663664002593674,0.05953345175221937,3.6462394520640373,30,19.62043357392152,19.370853900909424,1.5375918888029447,0.5502201909997739,22.198219038546085,30,3.0449854830900827,3.075767308473587,0.23010768400038853,0.08234297719909182,3.3903779461979866,30,1.0868257532517116,1.0942723602056503,0.055182873674432815,0.01974693773697063,1.1749198660254478,0,,,,,,30,32.0,32.0,0.0,0.0,32.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,4.0,4.0,0.0,0.0,4.0,30,45.0,45.0,0.0,0.0,45.0,30,1.4350160309589008,1.4356862745098038,0.16557368510971232,0.05924978227904649,1.7001158556769282,30,23.833333333333332,23.0,9.131541899989529,3.2676803025061942,38.650000000000006,30,19.8,20.0,9.462812879171123,3.386224099963322,35.55,30,35.0,32.0,9.649012813540153,3.452854890746456,50.55,30,0.0,0.0,0.0,0.0,0.0,30,32.0,32.0,0.0,0.0,32.0,30,125135.1,123489.0,11617.985187511704,4157.442605841217,144954.1,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97638323660293,99.97368384734878,0.009511114737163021,0.0034035086978618165,99.9873199084889,30,275.9765625,275.9765625,2.3500031077307724,0.8409378120434395,279.598828125
removal_position:fan_in,removal_position,fan_in,local_only,30,9,21,0.3,0.7,1.0,0.4666666666666667,9,25.53361902634303,25.485172867774963,1.0566207238155605,0.6903255395594995,26.955535262823105,21,20.03263806303342,21.104570478200912,2.0771180023540596,0.8883980441600079,22.346939891576767,9,0.09153576360808478,0.09147822856903076,0.003188433459336497,0.0020831098600998447,0.09546354413032532,9,8.377577695581648,8.41282308101654,0.20729809334576266,0.1354347543192316,8.658527582883835,9,8.278796242343056,8.31238180398941,0.20490879124820582,0.13387374361549448,8.558299392461777,9,11.612708369890848,11.826161295175552,0.6900995687446363,0.4508650515798291,12.51843273639679,9,2.9629721409744687,2.996828407049179,0.19354274084117426,0.12644792401623386,3.1995929777622223,9,1.053044365512,1.0749325156211853,0.05219725617218951,0.03410220736583048,1.1074990034103394,21,0.5780508120854696,0.5970075726509094,0.08806678158204968,0.037666784662349316,0.6512366235256195,30,10.633333333333333,11.0,1.6501480254047292,0.5904978872013616,13.100000000000001,30,5.8,6.0,1.4948186373673193,0.5349139795492742,8.55,30,5.8,6.0,1.4948186373673193,0.5349139795492742,8.55,30,5.8,6.0,1.4948186373673193,0.5349139795492742,8.55,30,3.0,3.0,0.7878385971583354,0.2819244212734059,4.0,30,8.766666666666667,8.0,2.445027795249009,0.8749419597608697,13.0,30,0.18246729306969608,0.16954022988505746,0.06097403166379038,0.021819277008670934,0.2955357142857143,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,10.0,9.0,3.4240528516707336,1.2252815768339682,16.55,30,1.1666666666666667,0.0,1.7036134686526496,0.6096302503531086,5.0,30,24.0,24.0,6.302708777266683,2.255395370187247,32.0,30,43717.96666666667,44335.5,11917.000037568278,4264.443695732491,59680.1,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.98152187592271,99.9816352708267,0.014107192108922919,0.005048193862862426,100.00125168693603,30,276.01953125,275.9765625,2.3806072858200635,0.8518893765231342,279.598828125
removal_position:fan_in,removal_position,fan_in,proposed,30,30,0,1.0,0.0,0.0,0.0,30,25.693640112876892,25.57312324643135,0.9677030659737028,0.34628809482446193,27.21929643303156,0,,,,,,30,0.09055460492769878,0.09024888277053833,0.002507404458179774,0.0008972631619222663,0.0940963625907898,30,8.359639222423235,8.362721651792526,0.18579445363995817,0.06648569136772924,8.668765984475613,30,8.262081195910772,8.263764902949333,0.1844312585080919,0.06599787825471304,8.570131473243237,30,11.599257588386536,11.728174984455109,0.5902846363097394,0.21123064429497715,12.477387487888336,30,3.059014678001404,3.07481549680233,0.186813257434197,0.06685026562331652,3.3351315185427666,30,1.081566388408343,1.088092103600502,0.056603723344642615,0.02025538226156645,1.1702712625265121,0,,,,,,30,10.633333333333333,11.0,1.6501480254047292,0.5904978872013616,13.100000000000001,30,5.8,6.0,1.4948186373673193,0.5349139795492742,8.55,30,5.8,6.0,1.4948186373673193,0.5349139795492742,8.55,30,5.8,6.0,1.4948186373673193,0.5349139795492742,8.55,30,3.6333333333333333,4.0,0.6686751354593717,0.2392823241514947,4.0,30,8.766666666666667,8.0,2.445027795249009,0.8749419597608697,13.0,30,0.20347874025256865,0.2,0.06129283806197746,0.02193336041310344,0.309156162464986,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,11.166666666666666,10.5,3.5045126901471333,1.2540737602583758,17.0,30,0.0,0.0,0.0,0.0,0.0,30,32.0,32.0,0.0,0.0,32.0,30,58388.13333333333,59088.0,2967.480246959018,1061.8991685374974,62935.350000000006,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97586236653795,99.98197736408073,0.01165369102813606,0.004170219776813052,99.98602799582461,30,275.81328125,275.71875,2.362631915104753,0.8454569727232091,279.341015625
removal_position:fan_out,removal_position,fan_out,full_rebuild,30,30,0,1.0,0.0,0.0,0.0,30,28.444640959302586,28.416989371180534,2.1585193812461902,0.772416240534813,31.57372549176216,0,,,,,,30,0.0911629448334376,0.09094364941120148,0.0027721412443727517,0.0009919980041938196,0.09478721767663956,30,3.4012865275144577,3.429882228374481,0.18946357199136205,0.06779866850737967,3.6446576938033104,30,3.3029459416866302,3.3328719437122345,0.19052808215624656,0.06817959857764685,3.550473228096962,30,19.594827418526013,19.45377141237259,1.6595854100092198,0.5938750119100928,22.116123139858246,30,2.8841275721788406,2.8864964842796326,0.23385397768210506,0.08368357117601509,3.2194318249821663,30,1.052190860112508,1.057889312505722,0.06510519298293699,0.023297594100888004,1.1372484266757965,0,,,,,,30,32.0,32.0,0.0,0.0,32.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,4.0,4.0,0.0,0.0,4.0,30,45.0,45.0,0.0,0.0,45.0,30,1.468225394003262,1.513357619914997,0.15510630980646697,0.05550408013235932,1.6840336134453782,30,25.633333333333333,27.0,8.612274053222881,3.081862689972858,37.75,30,15.9,16.0,7.675981348021399,2.7468146483961524,28.55,30,38.9,39.0,7.494135638318621,2.6817419968988503,49.650000000000006,30,0.0,0.0,0.0,0.0,0.0,30,32.0,32.0,0.0,0.0,32.0,30,124809.4,123986.0,12729.660990691427,4555.250683010233,143320.25,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.9767737831119,99.9743168849713,0.008939797176707355,0.003199065334493029,99.98777778710931,30,284.25403645833336,284.21484375,2.463662558725385,0.881610324229929,287.837109375
removal_position:fan_out,removal_position,fan_out,local_only,30,12,18,0.4,0.6,1.0,0.36666666666666664,12,25.425288826227188,25.457872077822685,1.0643735180606524,0.6022260104272141,26.74743738025427,18,20.148912858631874,20.751070231199265,2.022373546173544,0.934288911746511,22.639330103993416,12,0.09067511806885402,0.09103119373321533,0.0018896857939747769,0.0010691903897984462,0.09291060268878937,12,8.349426090717316,8.40146653354168,0.21507509208795486,0.121690189066705,8.645368739962578,12,8.251597794393698,8.30252654850483,0.2137416052899302,0.12093569788414067,8.545209839940071,12,11.583525377015272,11.868927627801895,0.5515673978922068,0.3120786339363013,12.202396057546139,12,2.949479967355728,2.991635352373123,0.22191244481941916,0.12555878555795924,3.2184455543756485,12,1.0398458689451218,1.0414272546768188,0.061473180968284975,0.03478172642838227,1.1134367436170578,18,0.5712031076351801,0.5745533853769302,0.07702032169714011,0.03558157328399521,0.645841099321842,30,10.2,10.0,2.0068847019439238,0.7181544674235897,13.100000000000001,30,6.666666666666667,6.5,1.5610194134588469,0.5586036230305307,9.0,30,6.666666666666667,6.5,1.5610194134588469,0.5586036230305307,9.0,30,6.666666666666667,6.5,1.5610194134588469,0.5586036230305307,9.0,30,3.2,3.0,0.7611243951073873,0.27236486684162325,4.0,30,10.533333333333333,10.0,2.6226248148639617,0.9384942370362171,15.0,30,0.2246044139905152,0.21714285714285714,0.0634774751049062,0.02271512273884076,0.33133962264150946,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,12.266666666666667,12.0,3.3828505968959877,1.2105375393186355,17.0,30,1.0,0.0,1.7019258867935263,0.609026356940548,5.0,30,25.6,24.0,6.088995160859098,2.178918934732986,32.0,30,46568.3,47212.0,11511.75701005805,4119.429340738986,59677.549999999996,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.98482454654773,99.98317314553914,0.008937122655276984,0.0031981082692906383,100.00095761829776,30,284.33997395833336,284.34375,2.5133099027042953,0.8993763981053411,288.09492187499995
removal_position:fan_out,removal_position,fan_out,proposed,30,30,0,1.0,0.0,0.0,0.0,30,25.484374910593033,25.645019486546516,1.0045398187591545,0.35946995751573957,26.891357265412807,0,,,,,,30,0.091237078110377,0.09166263043880463,0.002625018773280674,0.0009393509040535715,0.09511131793260574,30,8.33079107105732,8.3293616771698,0.17754330574643645,0.06353305601435509,8.568132668733597,30,8.232514063517252,8.231807500123978,0.1760165776262415,0.06298672337302437,8.468973636627197,30,11.624529212713242,11.783825233578682,0.587658515023548,0.2102908988617454,12.477688677608967,30,2.9580620427926383,2.96904519200325,0.20092092205260986,0.07189862857152839,3.2519102096557617,30,1.052611197034518,1.0624490678310394,0.061802743624741086,0.022115827775333136,1.136118359863758,0,,,,,,30,10.2,10.0,2.0068847019439238,0.7181544674235897,13.100000000000001,30,6.666666666666667,6.5,1.5610194134588469,0.5586036230305307,9.0,30,6.666666666666667,6.5,1.5610194134588469,0.5586036230305307,9.0,30,6.666666666666667,6.5,1.5610194134588469,0.5586036230305307,9.0,30,3.6666666666666665,4.0,0.6064784348631227,0.21702552068444045,4.0,30,10.533333333333333,10.0,2.6226248148639617,0.9384942370362171,15.0,30,0.24259703864347645,0.23425324675324677,0.06787638040700794,0.024289250784870358,0.3494285714285714,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,13.266666666666667,13.0,3.657145422823402,1.3086926821826685,19.1,30,0.0,0.0,0.0,0.0,0.0,30,32.0,32.0,0.0,0.0,32.0,30,58380.36666666667,59043.5,2988.0922236071647,1069.275069653271,62883.35,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97966285150773,99.98264039813776,0.00889571761459334,0.0031832916657697622,99.98700739430228,30,284.15130208333335,284.21484375,2.532396948181884,0.9062066096099534,287.837109375
